time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010473144782	8.13496	-6.27736	-2.7047	2.298	0.337738	radar	0.134053	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.21374	-6.40881	-2.70769	2.29457	0.315076	lidar	0.340699	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.32384	-6.53188	-2.7514	2.31477	0.321054	radar	1.32348	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.39908	-6.67243	-2.75719	2.30218	0.290031	lidar	0.621258	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
1477010473364703	8.48607	-6.78946	-2.72871	2.30472	0.273704	radar	1.15237	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401
1477010473419770	8.54592	-6.94265	-2.73482	2.27636	0.2292	lidar	1.24749	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398
1477010473474712	8.63038	-7.06537	-2.72283	2.27569	0.214272	radar	0.549778	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014
1477010473529655	8.67607	-7.23488	-2.73381	2.23174	0.157264	lidar	2.02211	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012
1477010473579698	8.75839	-7.35155	-2.74611	2.23499	0.153399	radar	0.263047	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828
1477010473629741	8.81732	-7.48704	-2.75218	2.21495	0.125067	lidar	0.526668	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828
1477010473684743	8.89555	-7.61142	-2.73987	2.21159	0.1134	radar	0.339765	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717
1477010473739746	8.9465	-7.7694	-2.74676	2.17806	0.0727899	lidar	1.03816	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715
1477010473794754	9.01763	-7.89666	-2.72837	2.16958	0.0578255	radar	0.468134	8.88546	-7.96913	8.9	-8	0.908945	-2.72688
1477010473849762	9.05686	-8.06402	-2.73865	2.12689	0.0111372	lidar	1.35167	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687
1477010473904699	9.12555	-8.19376	-2.72618	2.11859	0.000288534	radar	0.212835	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027
1477010473959637	9.18934	-8.33126	-2.72711	2.10613	-0.012373	lidar	0.10711	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026
1477010474009643	9.26962	-8.45271	-2.76475	2.11621	0.00450352	radar	1.55979	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963
1477010474059650	9.30965	-8.59632	-2.77101	2.08694	-0.0253256	lidar	0.594188	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996
1477010474109686	9.37493	-8.71894	-2.77787	2.08452	-0.0250734	radar	0.253274	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783
1477010474159722	9.41646	-8.86902	-2.79146	2.05533	-0.0532325	lidar	0.595135	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784
1477010474214714	9.45354	-9.00373	-2.72363	2.0194	-0.0994424	radar	5.22105	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844
1477010474269707	9.49765	-9.14884	-2.72373	1.99758	-0.116016	lidar	0.225498	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843
1477010474324744	9.55236	-9.28518	-2.71873	1.98649	-0.121397	radar	0.122875	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543
1477010474379782	9.5924	-9.43382	-2.7217	1.96322	-0.138053	lidar	0.198455	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542
1477010474434742	9.65361	-9.57632	-2.73276	1.95842	-0.133717	radar	0.173071	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927
1477010474489703	9.69741	-9.7267	-2.73938	1.93941	-0.145256	lidar	0.0994176	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	9.76816	-9.86481	-2.78145	1.94996	-0.119591	radar	1.73684	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	9.79799	-10.0098	-2.78973	1.92542	-0.137973	lidar	0.249038	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	9.81362	-10.1489	-2.72852	1.88145	-0.189245	radar	4.19694	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	9.82595	-10.314	-2.74082	1.84332	-0.21669	lidar	0.546357	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	9.86933	-10.4597	-2.75225	1.83741	-0.206876	radar	0.293047	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	9.89386	-10.6167	-2.76001	1.81368	-0.218977	lidar	0.116687	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	9.89795	-10.7615	-2.71658	1.7684	-0.266141	radar	2.59455	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	9.9035	-10.9198	-2.7242	1.73605	-0.283491	lidar	0.238419	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	9.91288	-11.067	-2.7104	1.70624	-0.302955	radar	0.335191	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	9.90514	-11.2273	-2.71969	1.66938	-0.322591	lidar	0.328606	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	9.92301	-11.3666	-2.73099	1.65944	-0.312898	radar	0.175514	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	9.91433	-11.5184	-2.74624	1.62793	-0.327914	lidar	0.270124	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	9.8867	-11.6663	-2.70999	1.56888	-0.387497	radar	3.16437	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	9.84772	-11.8314	-2.72668	1.52051	-0.413402	lidar	0.676188	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	9.80255	-11.9768	-2.69791	1.45643	-0.47278	radar	2.37605	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	9.74978	-12.1354	-2.71247	1.40668	-0.495273	lidar	0.570433	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	9.66304	-12.2712	-2.67234	1.30867	-0.597345	radar	6.08576	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	9.60581	-12.4031	-2.66478	1.26491	-0.60845	lidar	0.471893	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	9.46938	-12.5198	-2.62029	1.12346	-0.764427	radar	12.7831	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	9.3956	-12.6322	-2.60506	1.07495	-0.771861	lidar	0.571544	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	9.25124	-12.7421	-2.5938	0.936298	-0.913492	radar	10.0522	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	9.13971	-12.8419	-2.58991	0.868961	-0.930182	lidar	0.88403	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	9.0257	-12.9387	-2.58865	0.793544	-0.964553	radar	0.648466	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.90898	-13.0238	-2.58272	0.728827	-0.976281	lidar	0.541843	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.7834	-13.1043	-2.58327	0.654559	-1.00391	radar	0.714378	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.64363	-13.1833	-2.59641	0.584463	-1.01621	lidar	0.569982	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.43545	-13.21	-2.63812	0.398266	-1.21021	radar	18.1712	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.29344	-13.2438	-2.62797	0.321167	-1.22141	lidar	0.540743	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.12522	-13.251	-2.66589	0.194953	-1.31769	radar	4.76416	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	7.98731	-13.2545	-2.65849	0.117673	-1.32937	lidar	0.546756	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	7.86678	-13.2861	-2.62143	0.0857541	-1.26673	radar	2.45987	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	7.70856	-13.2898	-2.63437	0.00984299	-1.2704	lidar	0.278084	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	7.53673	-13.2568	-2.68375	-0.110744	-1.34753	radar	4.11502	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	7.38678	-13.2192	-2.68136	-0.195678	-1.35805	lidar	0.365047	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	7.26023	-13.2076	-2.63662	-0.235932	-1.30466	radar	2.51173	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	7.10925	-13.1683	-2.65042	-0.308671	-1.30344	lidar	0.176874	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	6.97839	-13.1357	-2.62592	-0.35995	-1.27248	radar	0.918882	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	6.8119	-13.097	-2.66789	-0.416916	-1.25362	lidar	1.17612	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	6.70591	-13.0951	-2.54664	-0.40993	-1.13574	radar	15.8814	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	6.55325	-13.0641	-2.5763	-0.44916	-1.10927	lidar	0.931077	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	6.42622	-13.0106	-2.56108	-0.495542	-1.0865	radar	0.762769	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	6.27101	-12.9655	-2.5963	-0.531034	-1.05908	lidar	1.01649	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	6.13492	-12.8567	-2.66837	-0.624287	-1.11318	radar	4.48855	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	5.98072	-12.791	-2.70439	-0.659517	-1.08424	lidar	1.05766	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	5.86882	-12.7276	-2.65409	-0.689765	-1.04195	radar	2.68602	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	5.70706	-12.6683	-2.69519	-0.706209	-0.998404	lidar	1.84579	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	5.58767	-12.5656	-2.72357	-0.764426	-1.00728	radar	0.785964	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	5.42061	-12.4922	-2.77055	-0.775548	-0.960071	lidar	2.22094	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	5.30963	-12.3947	-2.76013	-0.817026	-0.945706	radar	0.362352	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	5.1657	-12.3065	-2.78698	-0.836157	-0.911349	lidar	0.978699	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	5.07158	-12.2138	-2.77364	-0.871421	-0.8987	radar	0.358373	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	4.95456	-12.1203	-2.79183	-0.894391	-0.875659	lidar	0.468195	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	4.87443	-12.036	-2.72727	-0.918061	-0.844401	radar	3.55559	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	4.78846	-11.9291	-2.73005	-0.955992	-0.839941	lidar	0.0160262	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	4.69773	-11.7832	-2.81929	-1.01565	-0.868263	radar	5.90351	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	4.607	-11.6627	-2.83418	-1.04837	-0.85643	lidar	0.283883	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	4.55501	-11.5656	-2.74348	-1.08154	-0.838788	radar	6.62322	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	4.50741	-11.4416	-2.73479	-1.13256	-0.848571	lidar	0.124936	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	4.41915	-11.2705	-2.85912	-1.18028	-0.853902	radar	11.7878	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	4.39196	-11.1065	-2.857	-1.2521	-0.879411	lidar	0.432004	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	4.40282	-10.9793	-2.71513	-1.33228	-0.916348	radar	15.8992	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	4.39305	-10.8339	-2.70392	-1.39676	-0.931641	lidar	0.303878	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	4.38416	-10.6921	-2.68524	-1.4566	-0.942378	radar	0.384869	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	4.38943	-10.5433	-2.68078	-1.52143	-0.956048	lidar	0.162015	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	4.39583	-10.3967	-2.67152	-1.58245	-0.966366	radar	0.108502	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	4.41208	-10.2479	-2.67165	-1.64358	-0.974414	lidar	0.0504721	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	4.43922	-10.1055	-2.66113	-1.70771	-0.987653	radar	0.242521	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	4.48546	-9.95627	-2.66568	-1.77871	-1.00415	lidar	0.241302	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	4.52788	-9.81035	-2.66791	-1.84179	-1.01316	radar	0.158825	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	4.58985	-9.66367	-2.6776	-1.91128	-1.02604	lidar	0.208358	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	4.6505	-9.52712	-2.67838	-1.97324	-1.03161	radar	0.151686	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	4.73938	-9.38771	-2.69225	-2.04885	-1.04888	lidar	0.471311	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	4.77414	-9.24665	-2.70491	-2.05937	-0.981117	radar	2.41947	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	4.86939	-9.10441	-2.72873	-2.12638	-0.99127	lidar	0.519973	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	4.98283	-8.98888	-2.728	-2.21502	-1.03722	radar	0.997859	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	5.08955	-8.86683	-2.74061	-2.27942	-1.04283	lidar	0.162164	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	5.15311	-8.73854	-2.73676	-2.28724	-0.970732	radar	2.36248	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	5.27189	-8.61451	-2.76254	-2.34678	-0.973612	lidar	0.489596	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	5.3465	-8.49076	-2.7548	-2.35442	-0.906378	radar	2.08069	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	5.45721	-8.3822	-2.76027	-2.40356	-0.905168	lidar	0.0263484	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	5.4935	-8.25802	-2.72817	-2.35331	-0.758818	radar	11.2583	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	5.60086	-8.14559	-2.75309	-2.38952	-0.75453	lidar	0.473254	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	5.70953	-8.03319	-2.76038	-2.42208	-0.742047	radar	0.47286	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	5.82956	-7.92113	-2.77762	-2.45904	-0.736916	lidar	0.269876	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	5.94901	-7.82062	-2.78285	-2.49536	-0.731177	radar	0.171015	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	6.08593	-7.71822	-2.80641	-2.53554	-0.728997	lidar	0.356785	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	6.17433	-7.61572	-2.78826	-2.52474	-0.653673	radar	3.13541	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	6.2986	-7.51943	-2.81208	-2.5532	-0.647664	lidar	0.415319	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	6.40241	-7.4108	-2.79493	-2.54488	-0.578215	radar	2.66413	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	6.53466	-7.31348	-2.80946	-2.572	-0.572713	lidar	0.187086	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	6.63559	-7.22215	-2.79415	-2.56771	-0.518815	radar	1.78017	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	6.75504	-7.12637	-2.81235	-2.58389	-0.508497	lidar	0.484989	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	6.87373	-7.0497	-2.81419	-2.60774	-0.507816	radar	0.132182	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	6.98921	-6.97202	-2.81345	-2.62755	-0.502805	lidar	0.148906	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	7.11004	-6.883	-2.80299	-2.63425	-0.471961	radar	0.777868	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	7.24782	-6.79931	-2.81317	-2.65547	-0.466867	lidar	0.108235	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	7.34004	-6.70195	-2.78108	-2.62518	-0.382379	radar	4.48788	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	7.45775	-6.61822	-2.78886	-2.63497	-0.37324	lidar	0.304305	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	7.57774	-6.54825	-2.78663	-2.64844	-0.364907	radar	0.045633	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	7.69422	-6.47624	-2.78468	-2.66128	-0.360031	lidar	0.148213	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	7.8431	-6.43588	-2.81635	-2.72303	-0.432249	radar	3.88184	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	7.97055	-6.37231	-2.8198	-2.74013	-0.427827	lidar	0.0666593	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.06203	-6.26749	-2.74417	-2.6783	-0.288461	radar	15.0884	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.19155	-6.18959	-2.7454	-2.68652	-0.281137	lidar	0.204787	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.28635	-6.08073	-2.69838	-2.63536	-0.177816	radar	7.47948	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.40679	-5.99852	-2.69576	-2.63689	-0.170094	lidar	0.290463	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.55639	-5.94956	-2.72282	-2.68624	-0.236123	radar	3.37997	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.68477	-5.87496	-2.72261	-2.69235	-0.229594	lidar	0.161098	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.81202	-5.80123	-2.71805	-2.69526	-0.217372	radar	0.408812	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.94892	-5.72028	-2.7308	-2.69778	-0.207889	lidar	0.207315	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	9.03773	-5.62336	-2.68657	-2.64824	-0.114677	radar	6.039	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	9.15709	-5.53664	-2.70236	-2.64072	-0.10151	lidar	0.393997	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	9.27354	-5.44936	-2.68618	-2.62116	-0.0624219	radar	1.01305	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	9.3938	-5.36802	-2.68354	-2.61811	-0.0563049	lidar	0.17277	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	9.46173	-5.23025	-2.61356	-2.51764	0.104905	radar	17.2004	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	9.57562	-5.12927	-2.62221	-2.50173	0.114717	lidar	0.209742	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	9.67652	-5.02326	-2.61373	-2.4693	0.152832	radar	0.914914	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	9.78367	-4.91234	-2.62436	-2.44778	0.165328	lidar	0.362876	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	9.89274	-4.8152	-2.62268	-2.43005	0.180339	radar	0.346588	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	9.99494	-4.70752	-2.62665	-2.41108	0.188883	lidar	0.198035	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	10.0864	-4.61195	-2.62575	-2.39368	0.198776	radar	0.209928	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	10.1787	-4.50338	-2.63752	-2.37268	0.20898	lidar	0.286079	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	10.2571	-4.37592	-2.62504	-2.32015	0.269622	radar	2.16857	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	10.3514	-4.247	-2.6411	-2.29267	0.281189	lidar	0.385692	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	10.4578	-4.14557	-2.65036	-2.29909	0.244749	radar	1.07338	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	10.5542	-4.01544	-2.66903	-2.27556	0.253753	lidar	0.310818	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	10.6571	-3.90744	-2.67625	-2.27493	0.232008	radar	0.331639	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7506	-3.7839	-2.68552	-2.25672	0.236883	lidar	0.08522	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8494	-3.66978	-2.69069	-2.24847	0.230012	radar	0.112428	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.942	-3.53091	-2.71284	-2.22561	0.239077	lidar	0.372213	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9904	-3.3796	-2.6943	-2.14452	0.345552	radar	6.558	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0651	-3.23346	-2.71166	-2.11457	0.355378	lidar	0.332551	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1118	-3.08271	-2.70798	-2.05468	0.414694	radar	1.94358	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.175	-2.92982	-2.72596	-2.02171	0.423635	lidar	0.323685	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1671	-2.74898	-2.71708	-1.89758	0.578188	radar	11.8483	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.1996	-2.59604	-2.72083	-1.85563	0.587418	lidar	0.321952	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2043	-2.42904	-2.72848	-1.76959	0.672096	radar	3.61746	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.219	-2.27797	-2.72632	-1.72535	0.678908	lidar	0.21344	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3208	-2.17111	-2.70031	-1.80764	0.488875	radar	18.5587	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3525	-2.00993	-2.71899	-1.77618	0.491872	lidar	0.232713	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.2991	-1.83573	-2.72137	-1.63753	0.669008	radar	16.4607	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.295	-1.6771	-2.72844	-1.59271	0.675918	lidar	0.239445	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.2969	-1.52666	-2.72946	-1.55601	0.675631	radar	0.0164183	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.287	-1.37091	-2.7351	-1.51523	0.678503	lidar	0.06031	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2303	-1.20927	-2.7554	-1.41643	0.77702	radar	5.2962	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.1958	-1.05932	-2.75536	-1.36896	0.781378	lidar	0.087285	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.0764	-0.896655	-2.80371	-1.21944	0.948695	radar	14.9509	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.0073	-0.749896	-2.80792	-1.15998	0.955045	lidar	0.22507	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.945	-0.61064	-2.80162	-1.11452	0.941783	radar	0.287226	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8682	-0.468141	-2.80995	-1.06014	0.943383	lidar	0.0860201	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.6976	-0.34471	-2.90453	-0.893126	1.13252	radar	22.9027	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.5951	-0.237364	-2.90262	-0.83103	1.1377	lidar	0.10036	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.5043	-0.128173	-2.86299	-0.793291	1.09637	radar	1.81687	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.382	-0.0452839	-2.8366	-0.720493	1.1115	lidar	0.595619	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2395	0.0438611	-2.86205	-0.632114	1.15348	radar	1.65863	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.0974	0.0938125	-2.8275	-0.547034	1.17899	lidar	1.19102	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.95314	0.160093	-2.83104	-0.470412	1.19488	radar	0.442675	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.8	0.18675	-2.8021	-0.379757	1.22331	lidar	1.08605	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.68679	0.223717	-2.69856	-0.332364	1.18624	radar	6.66774	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.54612	0.240457	-2.67603	-0.251953	1.20454	lidar	0.502566	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.40766	0.264539	-2.66704	-0.18256	1.20934	radar	0.452192	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.25866	0.252981	-2.64955	-0.093005	1.23523	lidar	0.624628	9.25348	0.150166	9.25	0.15	-2.72658	0
